Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,commenttypeid
http://stackoverflow.com/posts/comments/34838653,"Also correct, thank you.",34838653,0,1491032,25,2,2014-04-03 13:53:39,5
http://stackoverflow.com/posts/comments/34838596,"Got it, thank you!",34838596,0,3488277,10,2,2014-04-03 13:52:17,5
http://stackoverflow.com/posts/comments/34838577,PS don't forget to accept the answer if worked. Cheers!,34838577,0,1343690,11585,2,2014-04-03 13:51:54,5
http://stackoverflow.com/posts/comments/34838203,"That worked, thanks a lot!! Can you perhaps describe what went wrong? I'm pretty new to c++.",34838203,0,1319112,132,1,2014-04-03 13:44:51,5
http://stackoverflow.com/posts/comments/34838029,That's fabulous. Thanks for your additional code and thank you very much.,34838029,0,3462920,133,2,2014-04-03 13:40:45,5
http://stackoverflow.com/posts/comments/34837549,Did this work ? Incase it did please mark this answer.,34837549,0,1182982,8366,2,2014-04-03 13:29:39,5
http://stackoverflow.com/posts/comments/34837504,Worked! Nice idea thank you so much :),34837504,0,3365233,161,2,2014-04-03 13:28:43,5
http://stackoverflow.com/posts/comments/34837150,OK thank you for your help. I will try to find out if GNU-GCC compiler has a similar setting.,34837150,0,3493622,1,2,2014-04-03 13:20:15,5
http://stackoverflow.com/posts/comments/34837044,Please post your found solution as an answer and accept it :),34837044,0,1348195,36331,1,2014-04-03 13:18:00,5
http://stackoverflow.com/posts/comments/34836939,change your Background colour Please .......,34836939,0,1323932,451,2,2014-04-03 13:15:21,5
http://stackoverflow.com/posts/comments/34836829,@user2920762 sorry i forget to write this method .....,34836829,0,1323932,451,2,2014-04-03 13:12:37,5
http://stackoverflow.com/posts/comments/34836667,"thank you for your reply, i will try your logic now.",34836667,0,2606144,17,2,2014-04-03 13:08:37,5
http://stackoverflow.com/posts/comments/34836642,it works. thank you very much ;),34836642,0,3432741,102,2,2014-04-03 13:07:54,5
http://stackoverflow.com/posts/comments/34836563,Write my code and your problem will solve .....,34836563,0,1323932,451,1,2014-04-03 13:06:17,5
http://stackoverflow.com/posts/comments/34836404,@SurendraJnawali Now it's perfect. Why is it not the accepted answer anymore? :(,34836404,0,3481035,201,2,2014-04-03 13:02:44,5
http://stackoverflow.com/posts/comments/34836018,"thanks for your answer, @Weston. you mean HashMap instead of Set?",34836018,0,3434551,1,2,2014-04-03 12:54:26,5
http://stackoverflow.com/posts/comments/34836008,+1 Very concise and well-worded.. thank you!,34836008,0,656243,3979,2,2014-04-03 12:54:07,5
http://stackoverflow.com/posts/comments/34835931,thank you got it. i didnt add the second foreach loop thats why...,34835931,0,3420753,3,2,2014-04-03 12:52:18,5
http://stackoverflow.com/posts/comments/34835805,"Hi Kiran, thanks for your help! Silly question but in which file do I need to enter this?",34835805,0,3493701,6,2,2014-04-03 12:48:47,5
http://stackoverflow.com/posts/comments/34835772,"im sorry! I didnt noticed the space before the ""file.txt"".
thank you!",34835772,0,3378689,3,1,2014-04-03 12:48:04,5
http://stackoverflow.com/posts/comments/34835752,"Yes, you were right it was DATE format. The earlier solution works thank you so much",34835752,0,3446443,17,2,2014-04-03 12:47:41,5
http://stackoverflow.com/posts/comments/34835671,Please accept my answer if this helped solving your question :),34835671,0,1434964,657,2,2014-04-03 12:46:00,5
http://stackoverflow.com/posts/comments/34835596,"Yes, works like a charm, thank you!",34835596,0,1598220,27,2,2014-04-03 12:44:21,5
http://stackoverflow.com/posts/comments/34835264,"how?? i don´t have the option to make a dataBind....
thank you",34835264,0,3345868,16,2,2014-04-03 12:36:15,5
http://stackoverflow.com/posts/comments/34835250,@James hey thanks so much.. that worked.. but do you know why that was happening???,34835250,0,1835912,1069,1,2014-04-03 12:35:50,5
http://stackoverflow.com/posts/comments/34835222,ok thank you. whether apple allowed to access the profiles by its own app?,34835222,0,2515572,1487,2,2014-04-03 12:35:10,5
http://stackoverflow.com/posts/comments/34835071,"it works, thanks for your help!",34835071,0,1651289,158,2,2014-04-03 12:31:51,5
http://stackoverflow.com/posts/comments/34835031,yes!!! exactly correct answer which I want....finally it working thank you,34835031,0,1568160,564,2,2014-04-03 12:30:56,5
http://stackoverflow.com/posts/comments/34834888,"hi, thanks. you'd better change the answer here so I can mark it as answer..?
thanks!",34834888,0,2960754,32,2,2014-04-03 12:27:14,5
http://stackoverflow.com/posts/comments/34834872,Thanks for your effort i wanna easier way i will mark as answer already worked !,34834872,0,3432969,308,2,2014-04-03 12:26:56,5
http://stackoverflow.com/posts/comments/34834854,"oh thank you, did you look at end of my question?",34834854,0,1724533,972,1,2014-04-03 12:26:31,5
http://stackoverflow.com/posts/comments/34834812,"thank you vorrtex. I'll need to change some of my logic, then. Appreciate your response!",34834812,0,3276598,19,1,2014-04-03 12:25:50,5
http://stackoverflow.com/posts/comments/34834623,It's working fine.... thank you so much,34834623,0,1747024,379,2,2014-04-03 12:21:27,5
http://stackoverflow.com/posts/comments/34834553,"This should be the accepted answer, the other one is more a quick trick.",34834553,0,2206688,1766,2,2014-04-03 12:19:53,5
http://stackoverflow.com/posts/comments/34834523,"+1 for solving my issue, thank you!",34834523,0,1182873,56,2,2014-04-03 12:18:57,5
http://stackoverflow.com/posts/comments/34834371,@user1997951 glad that it helped. If you have received your solution please mark that as answer.,34834371,0,2650641,827,2,2014-04-03 12:15:45,5
http://stackoverflow.com/posts/comments/34834231,thanks for your valuable feedback.now i got your point and issue is resolved,34834231,0,3310138,22,2,2014-04-03 12:12:08,5
http://stackoverflow.com/posts/comments/34834206,"If that answers your question, please accept your own answer.",34834206,0,817766,1694,2,2014-04-03 12:11:32,5
http://stackoverflow.com/posts/comments/34834184,Yes. this is it. it works with this code perfectly :) thank you,34834184,0,1114910,139,2,2014-04-03 12:11:09,5
http://stackoverflow.com/posts/comments/34834149,"Both answers help a lot, thank you.",34834149,0,3089184,5,2,2014-04-03 12:10:27,5
http://stackoverflow.com/posts/comments/34833948,Please accept the answer so it will helpful to others also.,34833948,0,2185878,845,2,2014-04-03 12:06:02,5
http://stackoverflow.com/posts/comments/34833878,thank you only this solution fixed it!,34833878,0,3193930,11,2,2014-04-03 12:04:35,5
http://stackoverflow.com/posts/comments/34833713,"thanks
can you please solve this for complexity nlgn and nlgn^2???",34833713,0,2082238,4,2,2014-04-03 12:00:33,5
http://stackoverflow.com/posts/comments/34833475,thank you. I will look into it. :),34833475,0,3346446,10,2,2014-04-03 11:55:36,5
http://stackoverflow.com/posts/comments/34833306,"thanks, could you explain why you need double `^` for the 1st expression?",34833306,0,2346008,477,2,2014-04-03 11:52:23,5
http://stackoverflow.com/posts/comments/34833205,"If your problem is solved, you should choose an answer and mark it as accepted.",34833205,0,2878550,3193,2,2014-04-03 11:50:10,5
http://stackoverflow.com/posts/comments/34832975,NSTask worked for me - thank you so much.,34832975,0,3488992,1,2,2014-04-03 11:45:18,5
http://stackoverflow.com/posts/comments/34832810,"@Alvaro please test it on your side, thank you...",34832810,0,1414562,36498,1,2014-04-03 11:41:31,5
http://stackoverflow.com/posts/comments/34832799,"Glad, it worked :) . Please accept the answer to close the question.",34832799,0,2702504,6079,2,2014-04-03 11:41:22,5
http://stackoverflow.com/posts/comments/34832741,"That was my case, thank you so much",34832741,0,1615183,1052,2,2014-04-03 11:40:12,5
http://stackoverflow.com/posts/comments/34832663,"thats the solution to my problem, thank you, now it works",34832663,0,3491151,79,1,2014-04-03 11:38:38,5
http://stackoverflow.com/posts/comments/34832355,thanks to you I can see the error of the rollback and that turn debug much easier ;),34832355,0,2187660,115,2,2014-04-03 11:30:45,5
http://stackoverflow.com/posts/comments/34832300,thank you for the help mate :D,34832300,0,3480735,7,2,2014-04-03 11:29:07,5
http://stackoverflow.com/posts/comments/34832254,@user3469092 Please consider accepting this answer if you found it the most helpful.,34832254,0,1987598,4397,2,2014-04-03 11:28:03,5
http://stackoverflow.com/posts/comments/34832244,wow you're awesome!! thank you so much this has helped me out a lot!!! :D,34832244,0,3491814,3,2,2014-04-03 11:27:56,5
http://stackoverflow.com/posts/comments/34832058,"Hi, thanks for your comment, And around my html form too? as i have them in my php file.",34832058,0,3038486,5,2,2014-04-03 11:23:02,5
http://stackoverflow.com/posts/comments/34832005,That's great. Please do post your answer and accept it. So it could help others as well,34832005,0,601142,1138,2,2014-04-03 11:21:47,5
http://stackoverflow.com/posts/comments/34831979,yes thank you !,34831979,0,3328220,3,2,2014-04-03 11:21:06,5
http://stackoverflow.com/posts/comments/34831919,yees mixed worked! thank you,34831919,0,1385310,62,2,2014-04-03 11:19:28,5
http://stackoverflow.com/posts/comments/34831872,@Aniket I'm glad it helped. Please mark my answer as accepted.,34831872,0,1279683,17145,2,2014-04-03 11:18:16,5
http://stackoverflow.com/posts/comments/34831857,thank you for all.,34831857,0,3434815,6,2,2014-04-03 11:17:58,5
http://stackoverflow.com/posts/comments/34831824,No problem! Don't forget to mark question as answered.,34831824,0,2174255,160,2,2014-04-03 11:17:06,5
http://stackoverflow.com/posts/comments/34831814,me being thick thankyou staring at it so long!!,34831814,0,3172928,159,2,2014-04-03 11:16:52,5
http://stackoverflow.com/posts/comments/34831720,"I haven't noticed that, thank you :)",34831720,0,2936667,94,2,2014-04-03 11:14:47,5
http://stackoverflow.com/posts/comments/34831690,"Excellent thats exactly what I needed, I have to wait 5 mins then i can accept your answer :)",34831690,0,1379704,239,2,2014-04-03 11:13:54,5
http://stackoverflow.com/posts/comments/34831688,thank you very much for this explanation!,34831688,0,1734229,413,2,2014-04-03 11:13:52,5
http://stackoverflow.com/posts/comments/34831678,No problem! You should upvote & accept the answer if it solved your problem,34831678,0,1143732,13759,2,2014-04-03 11:13:35,5
http://stackoverflow.com/posts/comments/34831620,"No problem, thank you for the update :-)",34831620,0,1625740,1241,2,2014-04-03 11:12:00,5
http://stackoverflow.com/posts/comments/34831523,@user3493397 Feel free to mark my answer as the correct one. ^^,34831523,0,2834652,449,2,2014-04-03 11:10:06,5
http://stackoverflow.com/posts/comments/34831206,You are welcome............................,34831206,0,2474656,10577,2,2014-04-03 11:01:35,5
http://stackoverflow.com/posts/comments/34831066,"Glad to help you, please accept the answer then :)",34831066,0,3448527,414,2,2014-04-03 10:58:15,5
http://stackoverflow.com/posts/comments/34830910,thank you very much! you helped me a lot,34830910,0,3439585,15,2,2014-04-03 10:54:24,5
http://stackoverflow.com/posts/comments/34830760,"You should accept an answer, Which helped you the most",34830760,0,1668533,27899,1,2014-04-03 10:50:20,5
http://stackoverflow.com/posts/comments/34830720,You code is right.....,34830720,0,1323932,451,1,2014-04-03 10:49:21,5
http://stackoverflow.com/posts/comments/34830643,thank  you  very much!,34830643,0,3136572,36,1,2014-04-03 10:47:23,5
http://stackoverflow.com/posts/comments/34830616,thank you. I think thats it,34830616,0,1837111,110,1,2014-04-03 10:46:43,5
http://stackoverflow.com/posts/comments/34830519,Great answer.....,34830519,0,1115885,1145,2,2014-04-03 10:43:57,5
http://stackoverflow.com/posts/comments/34830492,This is more useful than accepted answer for me. Thanks.,34830492,0,2459961,90,2,2014-04-03 10:43:15,5
http://stackoverflow.com/posts/comments/34830348,"pretty good tip to avoid headaches haha, thank you!",34830348,0,2649079,3,2,2014-04-03 10:39:35,5
http://stackoverflow.com/posts/comments/34830284,I think my answer must be accepted answer. I just want to remind it.,34830284,0,2395663,55,1,2014-04-03 10:38:17,5
http://stackoverflow.com/posts/comments/34830069,thankyou very much.. i finally done it,34830069,0,1993318,66,2,2014-04-03 10:33:24,5
http://stackoverflow.com/posts/comments/34829909,"Good solution, thank you!",34829909,0,554340,3726,2,2014-04-03 10:29:30,5
http://stackoverflow.com/posts/comments/34829738,"See you later, if it works please mark as valid answer ;)",34829738,0,3488773,301,2,2014-04-03 10:25:06,5
http://stackoverflow.com/posts/comments/34829604,Or else you share your whole code.....,34829604,0,3322501,64,2,2014-04-03 10:21:20,5
http://stackoverflow.com/posts/comments/34829446,thanks for your response...,34829446,0,3287510,41,2,2014-04-03 10:17:17,5
http://stackoverflow.com/posts/comments/34829262,welcome dude........,34829262,0,1574153,2116,2,2014-04-03 10:12:07,5
http://stackoverflow.com/posts/comments/34829250,That was so simple.. :) thank you!,34829250,0,2811116,90,2,2014-04-03 10:11:43,5
http://stackoverflow.com/posts/comments/34829135,Greaaate! Now can you mark this as a valid answer please :) ?,34829135,0,3488773,301,2,2014-04-03 10:09:05,5
http://stackoverflow.com/posts/comments/34829085,thank you it is just what i want but it still with waring PHP Notice:  Undefined index: name,34829085,0,3492956,1,2,2014-04-03 10:07:54,5
http://stackoverflow.com/posts/comments/34828995,thanks for your response..I will try it now..,34828995,0,3287510,41,2,2014-04-03 10:05:59,5
http://stackoverflow.com/posts/comments/34828909,thank you very much!!,34828909,0,3492135,8,2,2014-04-03 10:04:09,5
http://stackoverflow.com/posts/comments/34828830,"works like a charm, thank you!",34828830,0,2455710,10,2,2014-04-03 10:02:11,5
http://stackoverflow.com/posts/comments/34828545,[ask]...........,34828545,0,1324033,7519,1,2014-04-03 09:55:43,5
http://stackoverflow.com/posts/comments/34828440,"Please mark it as an answer, if you think it correct.",34828440,0,1187786,133,2,2014-04-03 09:52:57,5
http://stackoverflow.com/posts/comments/34828424,"name = `LETTERS_123_LETTERS` or name = `LETTERS_LETTERS_123`, thanks for your help.",34828424,0,3406955,148,2,2014-04-03 09:52:37,5
http://stackoverflow.com/posts/comments/34828269,welcome.................,34828269,0,1574153,2116,2,2014-04-03 09:48:48,5
http://stackoverflow.com/posts/comments/34828180,VARCHAR(30)............,34828180,0,2802622,1065,2,2014-04-03 09:46:36,5
http://stackoverflow.com/posts/comments/34827784,"@Naveen Glad, It helped. Please accept the answer to let others know that this question is closed.",34827784,0,2702504,6079,2,2014-04-03 09:35:44,5
http://stackoverflow.com/posts/comments/34827771,thanks for your help.,34827771,0,3387001,6,2,2014-04-03 09:35:31,5
http://stackoverflow.com/posts/comments/34827742,"awesome, thanks A LOT for your help !",34827742,0,3441210,8,2,2014-04-03 09:34:44,5
http://stackoverflow.com/posts/comments/34827516,"@KarthickSugumar Not at all! Also you can mark my answer as ""solved""!!!",34827516,0,2877923,1017,2,2014-04-03 09:29:32,5
http://stackoverflow.com/posts/comments/34827500,"@Drapp Yes I did, thank you, change made",34827500,0,665377,10835,2,2014-04-03 09:29:06,5
http://stackoverflow.com/posts/comments/34827493,Please write it as an answer so i can accept it. And Thanks for help,34827493,0,608588,1054,1,2014-04-03 09:28:59,5
http://stackoverflow.com/posts/comments/34827391,omg thats it - this makes sense! thank you very much!!,34827391,0,3145810,10,2,2014-04-03 09:26:48,5
http://stackoverflow.com/posts/comments/34827323,thank you again my friend! Works like a charm!,34827323,0,1778367,612,2,2014-04-03 09:25:27,5
http://stackoverflow.com/posts/comments/34827236,"Hi, thanks for your comment. Actually i tried this ` echo $mp->imgname; `. But it doesn't work out.",34827236,0,2990754,13,2,2014-04-03 09:23:36,5
http://stackoverflow.com/posts/comments/34827227,thank you for your valuable information.,34827227,0,3234665,199,2,2014-04-03 09:23:28,5
http://stackoverflow.com/posts/comments/34827184,@Rajesh C O perhaps you should accept my answer for future reference?,34827184,0,440032,2233,1,2014-04-03 09:22:30,5
http://stackoverflow.com/posts/comments/34827071,33 seconds left until I can mark it as answered :),34827071,0,554903,159,2,2014-04-03 09:19:34,5
http://stackoverflow.com/posts/comments/34827030,@Jonathan great :-) would you mark an answer as accepted so this question is answered?,34827030,0,1843331,2327,2,2014-04-03 09:18:44,5
http://stackoverflow.com/posts/comments/34827018,@Dominique first thanks for your reply..if you want i am ready to share the rptDesign.,34827018,0,2607115,153,1,2014-04-03 09:18:26,5
http://stackoverflow.com/posts/comments/34826996,give the input and the expected output. thank you,34826996,0,2542215,3983,1,2014-04-03 09:17:45,5
http://stackoverflow.com/posts/comments/34826757,"Since the question was asked more answers were added, maybe reconsider the accepted answer?",34826757,0,175071,7120,1,2014-04-03 09:11:42,5
http://stackoverflow.com/posts/comments/34826516,It doesn't works for me.. But thank you!,34826516,0,1771196,33,2,2014-04-03 09:06:01,5
http://stackoverflow.com/posts/comments/34826152,"Ah well, you solved my problem and PTVS is a great tool, so thank you!",34826152,0,12744,23130,2,2014-04-03 08:57:05,5
http://stackoverflow.com/posts/comments/34825880,"this did the trick, thank you :)",34825880,0,1187897,192,2,2014-04-03 08:50:33,5
http://stackoverflow.com/posts/comments/34825846,"thank you sir , it worked for me.",34825846,0,1901255,50,2,2014-04-03 08:49:38,5
http://stackoverflow.com/posts/comments/34825700,"This is work for me, thank  you a lot",34825700,0,2733661,238,2,2014-04-03 08:45:56,5
http://stackoverflow.com/posts/comments/34825580,"Great explanation, thank you! This is indeed the case.",34825580,0,1306416,175,2,2014-04-03 08:43:09,5
http://stackoverflow.com/posts/comments/34825489,@SalvadorDali tnx.....,34825489,0,859154,32299,1,2014-04-03 08:40:46,5
http://stackoverflow.com/posts/comments/34825471,I will investigate thank you for responding,34825471,0,2550045,638,1,2014-04-03 08:40:25,5
http://stackoverflow.com/posts/comments/34825412,aspx part......,34825412,0,619405,431,2,2014-04-03 08:38:54,5
http://stackoverflow.com/posts/comments/34825339,Please mark your answer as accepted solution so the question can be closed.,34825339,0,1335801,2586,2,2014-04-03 08:36:58,5
http://stackoverflow.com/posts/comments/34825319,"@spickermann I accept your point, and thank you for bringing it here.",34825319,0,768229,1888,2,2014-04-03 08:36:28,5
http://stackoverflow.com/posts/comments/34825137,thanks for your comments... I'll follow this in my projects...,34825137,0,2567813,2221,2,2014-04-03 08:31:45,5
http://stackoverflow.com/posts/comments/34825062,"Cool, thanks a lot. I pretty much like the idea how you use the expanding_sum function.",34825062,0,2331506,332,2,2014-04-03 08:30:06,5
http://stackoverflow.com/posts/comments/34824979,"@Darragh   Yes,you are right, I forget it ,thank you!",34824979,0,3491836,1,2,2014-04-03 08:27:55,5
http://stackoverflow.com/posts/comments/34824935,ok..................,34824935,0,2349115,58,1,2014-04-03 08:26:46,5
http://stackoverflow.com/posts/comments/34824867,Yes.. I wish to add to my project... thank you,34824867,0,739548,168,1,2014-04-03 08:24:59,5
http://stackoverflow.com/posts/comments/34824829,Thanks noctarius. I accepted Millers answer since he gave some specific links.,34824829,0,1993366,5437,2,2014-04-03 08:23:50,5
http://stackoverflow.com/posts/comments/34824746,"thank you mate, really thats help me ...",34824746,0,3288123,64,2,2014-04-03 08:21:26,5
http://stackoverflow.com/posts/comments/34824712,@Kedarnath ok i try doing that and thanks all of you for giving your precious  time,34824712,0,3409600,114,1,2014-04-03 08:20:36,5
http://stackoverflow.com/posts/comments/34824330,thank you for help @KoIIIeY,34824330,0,1388964,611,1,2014-04-03 08:11:41,5
http://stackoverflow.com/posts/comments/34824262,"guys thank you for commenting, i edited the post, could you read it again please.",34824262,0,2396473,1,1,2014-04-03 08:09:45,5
http://stackoverflow.com/posts/comments/34824256,Very thank you! I never think of this method. It really help me!,34824256,0,2063914,33,2,2014-04-03 08:09:33,5
http://stackoverflow.com/posts/comments/34824194,"If this answer solved you problem, mark it as the right answer.",34824194,0,3459145,487,2,2014-04-03 08:08:16,5
http://stackoverflow.com/posts/comments/34824166,It works!! thank you for your help,34824166,0,3492592,44,2,2014-04-03 08:07:27,5
http://stackoverflow.com/posts/comments/34824071,Ahh thank you so much i think i was looking for property and was not clicking in my mind thank you.,34824071,0,1258801,409,2,2014-04-03 08:04:29,5
http://stackoverflow.com/posts/comments/34823349,thank you so what does {0} mean exactly.,34823349,0,3483718,5,2,2014-04-03 07:43:49,5
http://stackoverflow.com/posts/comments/34823285,"thank you, it works well",34823285,0,2290560,40,1,2014-04-03 07:42:21,5
http://stackoverflow.com/posts/comments/34823215,"Please don't add ""thank you"" as an answer. Instead, vote up the answers that you find helpful.",34823215,0,1472049,4143,2,2014-04-03 07:40:13,5
http://stackoverflow.com/posts/comments/34822701,"I will try to do what you recommend. Again, thank you for your help.",34822701,0,3490834,6,1,2014-04-03 07:24:40,5
http://stackoverflow.com/posts/comments/34822643,thank you...........,34822643,0,2982914,10,1,2014-04-03 07:23:10,5
http://stackoverflow.com/posts/comments/34822605,You are right about the embarrassing typo. And thank you for the suggested solutions!,34822605,0,3489824,13,2,2014-04-03 07:22:14,5
http://stackoverflow.com/posts/comments/34822385,got my error.. done.. thank you,34822385,0,3382417,21,2,2014-04-03 07:16:20,5
http://stackoverflow.com/posts/comments/34822362,thank you Boris.,34822362,0,3461509,6,1,2014-04-03 07:15:55,5
http://stackoverflow.com/posts/comments/34822341,ok thank you alex,34822341,0,3492362,1,2,2014-04-03 07:15:18,5
http://stackoverflow.com/posts/comments/34822328,thank you. for your second note I will ask in webmasters stackoverflow.,34822328,0,3307827,183,1,2014-04-03 07:14:46,5
http://stackoverflow.com/posts/comments/34822323,"Could you accept the answer to ""close"" this question? :)",34822323,0,3049002,1196,2,2014-04-03 07:14:34,5
http://stackoverflow.com/posts/comments/34822256,ur first option has solved my problem. thank you :),34822256,0,3234665,199,2,2014-04-03 07:12:24,5
http://stackoverflow.com/posts/comments/34822245,thank you oleg... i got it :),34822245,0,3381985,19,2,2014-04-03 07:11:54,5
http://stackoverflow.com/posts/comments/34822189,Because?.......,34822189,0,119775,15410,2,2014-04-03 07:10:13,5
http://stackoverflow.com/posts/comments/34821804,`BindingSource` doesn't take less than two arguments Gabriel. But thanks for your response.,34821804,0,1747107,6,1,2014-04-03 06:59:06,5
http://stackoverflow.com/posts/comments/34821732,ok brother.....,34821732,0,2809689,56,2,2014-04-03 06:56:25,5
http://stackoverflow.com/posts/comments/34821695,This was perfect thank you. Managed to get it sorted in the end. Cheers,34821695,0,1781104,452,2,2014-04-03 06:55:27,5
http://stackoverflow.com/posts/comments/34821687,thank you fr ur answer..,34821687,0,2764911,16,2,2014-04-03 06:55:09,5
http://stackoverflow.com/posts/comments/34821685,thank you brother...,34821685,0,3115090,78,2,2014-04-03 06:55:07,5
http://stackoverflow.com/posts/comments/34821652,"@Bawn, please mark it as answer if your problem is solved. Thank you.",34821652,0,1176648,380,1,2014-04-03 06:54:04,5
http://stackoverflow.com/posts/comments/34821619,This should be the accepted answer. It's simpler and it's from the docs.,34821619,0,1402641,688,2,2014-04-03 06:52:54,5
http://stackoverflow.com/posts/comments/34821271,@SriramSakthivel Thanks a lot :) I tried to guess .....,34821271,0,2206990,1856,2,2014-04-03 06:42:40,5
http://stackoverflow.com/posts/comments/34821151,thank you so much its working,34821151,0,3472113,5,2,2014-04-03 06:39:15,5
http://stackoverflow.com/posts/comments/34821101,thanks. i too am learning c++ so it was very helpful from your side,34821101,0,3365485,1,2,2014-04-03 06:37:30,5
http://stackoverflow.com/posts/comments/34821048,thankyou but I have changed my requirement. I am very sorry to say. can you help me achieving this,34821048,0,3466859,47,2,2014-04-03 06:35:56,5
http://stackoverflow.com/posts/comments/34821019,"lovely - thank you, Karl.",34821019,0,2564947,16,2,2014-04-03 06:35:02,5
http://stackoverflow.com/posts/comments/34820924,ok ok i got this expression its work fine ok i add in my question thank you,34820924,0,1153551,3002,2,2014-04-03 06:32:01,5
http://stackoverflow.com/posts/comments/34820713,thank you very much :),34820713,0,2672014,12,2,2014-04-03 06:25:11,5
http://stackoverflow.com/posts/comments/34820611,"@neutrino thank you, that helped a lot!",34820611,0,2006009,653,1,2014-04-03 06:21:50,5
http://stackoverflow.com/posts/comments/34820553,"ok, Im definitely gonna use it :) thank you all for the answers :)",34820553,0,2177042,15,1,2014-04-03 06:19:50,5
http://stackoverflow.com/posts/comments/34820419,see my answer.......,34820419,0,1575570,3960,1,2014-04-03 06:15:03,5
http://stackoverflow.com/posts/comments/34820153,wow thank you so much ;),34820153,0,3492315,3,2,2014-04-03 06:06:12,5
http://stackoverflow.com/posts/comments/34820016,Yeah... thank you @JohnWoo,34820016,0,1367256,10239,2,2014-04-03 06:01:54,5
http://stackoverflow.com/posts/comments/34819984,im currently outside...will accept ur answer as soon as i test it..thx anyway,34819984,0,307157,1569,2,2014-04-03 06:00:30,5
http://stackoverflow.com/posts/comments/34819945,Oh how cool! Well thank you :),34819945,0,2601122,28,2,2014-04-03 05:59:06,5
http://stackoverflow.com/posts/comments/34819918,any body help me please......,34819918,0,3419311,27,1,2014-04-03 05:57:51,5
http://stackoverflow.com/posts/comments/34819748,thank to you again!,34819748,0,1678567,491,2,2014-04-03 05:50:42,5
http://stackoverflow.com/posts/comments/34819720,thank you this to fixed the error but now $xml is returning null.,34819720,0,3479237,7,2,2014-04-03 05:49:55,5
http://stackoverflow.com/posts/comments/34819661,@StuartLC - thank you. Chenqui.,34819661,0,3184475,672,2,2014-04-03 05:48:02,5
http://stackoverflow.com/posts/comments/34819577,"@duplode Did not know that function. Answer updated, thank you.",34819577,0,1004301,10575,2,2014-04-03 05:45:20,5
http://stackoverflow.com/posts/comments/34819468,@vahancho : Ok.....,34819468,0,3300915,111,2,2014-04-03 05:41:30,5
http://stackoverflow.com/posts/comments/34819299,can you tell me if my query is okay too. thank you. chenqui.,34819299,0,3184475,672,2,2014-04-03 05:35:41,5
http://stackoverflow.com/posts/comments/34819274,"Many thanks Martin, this is a good approach which will help. Thank you very much",34819274,0,3489476,1,2,2014-04-03 05:34:42,5
http://stackoverflow.com/posts/comments/34819252,@PatrickSteele . my bad luck its not working .. im getting o/p... result is always false.......,34819252,0,1590094,206,1,2014-04-03 05:34:04,5
http://stackoverflow.com/posts/comments/34819206,"Got it my teacher, thank you! I am still learning :)",34819206,0,3483167,8,1,2014-04-03 05:32:15,5
http://stackoverflow.com/posts/comments/34819173,Thanks @Casimir thank you for your suggestion. It working fine now.,34819173,0,2289487,1,2,2014-04-03 05:30:52,5
http://stackoverflow.com/posts/comments/34819169,thank you so much for helping me.,34819169,0,3478666,1,2,2014-04-03 05:30:37,5
http://stackoverflow.com/posts/comments/34819130,Wow thanks alooooooot you saved me! Best answer.,34819130,0,1116503,103,2,2014-04-03 05:28:37,5
http://stackoverflow.com/posts/comments/34819104,"Great, glad you got it :) Feel free to accept the answer.",34819104,0,1594754,1007,2,2014-04-03 05:27:33,5
http://stackoverflow.com/posts/comments/34818697,"I will check that, thanks. Could you explain why? thanks for your help!",34818697,0,3106508,783,1,2014-04-03 05:12:24,5
http://stackoverflow.com/posts/comments/34818535,:) You can upvote or/and accept my answer then. ;-),34818535,0,3036759,1828,2,2014-04-03 05:06:41,5
http://stackoverflow.com/posts/comments/34818491,it is working thank you:),34818491,0,3232585,20,2,2014-04-03 05:05:03,5
http://stackoverflow.com/posts/comments/34818286,@Hamzah don't forget to accept answers that solved or helped solve problems.,34818286,0,869951,6416,2,2014-04-03 04:56:07,5
http://stackoverflow.com/posts/comments/34818168,Thank you!.....,34818168,0,116395,4300,2,2014-04-03 04:51:13,5
http://stackoverflow.com/posts/comments/34818079,"Welcome, and does my answer helps you? Don't forget to mark as answer if that helps",34818079,0,2530848,21689,1,2014-04-03 04:46:49,5
http://stackoverflow.com/posts/comments/34818045,@Ashish thanks for your help,34818045,0,3492078,3,2,2014-04-03 04:45:17,5
http://stackoverflow.com/posts/comments/34818030,"Good idea, thank you Jacob.",34818030,0,3341866,1,1,2014-04-03 04:44:47,5
http://stackoverflow.com/posts/comments/34817987,got it! thank you,34817987,0,3483167,8,1,2014-04-03 04:43:05,5
http://stackoverflow.com/posts/comments/34817955,@X.X_Mass_Developer I have only used for development purpose.....,34817955,0,2388598,575,2,2014-04-03 04:41:21,5
http://stackoverflow.com/posts/comments/34817440,Many thank for your advice.,34817440,0,3072595,1,2,2014-04-03 04:18:06,5
http://stackoverflow.com/posts/comments/34817310,:Hey thanks for your suggestion..It worked for me by removing Action listener from my code....,34817310,0,3046211,5,2,2014-04-03 04:10:38,5
http://stackoverflow.com/posts/comments/34817192,thank you! short sweet and to the point. solved it for me.,34817192,0,1464518,141,2,2014-04-03 04:02:40,5
